conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;,processed_tweet
1857631757279047887,Sat Nov 16 04:40:24 +0000 2024,13.0,@Mdy_Asmara1701 @msaid_didu Zaman kolonial dulu ada pribumi yang emang jadi jongos dan makelaar nya Belanda. Dan sejarah itu akan berulang terus kayak koruptor staf Komdigi yang pagar makan tanaman sambil jadi Milyarder. So sunnatullah sih. Cuma pirtinyiinnyi kita di sebelah mana! Jadi Pengkhianat?,1.85764486847622e+18,,Mdy_Asmara1701,in,Jakarta,0.0,0.0,6.0,https://x.com/iKhalis/status/1857644868476219582,60179790.0,iKhalis;,zaman kolonial pribumi emang jongos makelaar nya belanda sejarah berulang kayak koruptor staf komdigi pagar makan tanaman milyarder so sunnatullah sih pirtinyiinnyi sebelah pengkhianat
1857643737893187901,Sat Nov 16 04:35:55 +0000 2024,60.0,Istana Persilakan Polisi Periksa Eks Menkominfo Budi Arie di Kasus Judi Online Komdigi. Bpk Presiden @prabowo Yth Jangan Diam Perintahkan Usut Tuntas Siapapun Pelaku JUDOL Bpk Harus Memperbaiki Bangsa Kita Yg Sdh Carut Marut Di Bidang Hukum &amp; Korupsi. https://t.co/YTfbjvvNGp,1.857643737893188e+18,,,in,Jakarta Capital Region,0.0,6.0,19.0,https://x.com/MARQUEZ__93/status/1857643737893187901,2385926900.0,MARQUEZ__93,istana persilakan polisi periksa eks menkominfo budi arie judi online komdigi bpk presiden yth diam perintahkan usut tuntas pelaku judol bpk memperbaiki bangsa yg sdh carut marut bidang hukum amp korupsi
1857637832808083911,Sat Nov 16 04:12:27 +0000 2024,0.0,Polisi Tangkap Agen yang Bekerjasama dengan Oknum Komdigi Agar Situs Judol Tertentu Tidak Diblokir - Riaunews https://t.co/6DEXY4zHqZ,1.857637832808084e+18,,,in,Pekanbaru,0.0,0.0,0.0,https://x.com/RiauNewsOnline/status/1857637832808083911,1.7809133151219712e+18,RiauNewsOnline;,polisi tangkap agen bekerjasama oknum komdigi situs judol diblokir riaunews
1857627150305960183,Sat Nov 16 03:30:00 +0000 2024,0.0,Memasuki semester kedua 2024 PPATK mengungkapkan transaksi judi online mencapai Rp283 triliun! Polri dan Kementerian Komdigi makin tegas memberantas setelah temuan fakta baru. Simak ulasannya dalam #NewsorHoax besok pkl 12.30 WIB di KompasTV! : https://t.co/rUTSoY8ekA https://t.co/zZUe6vliml,1.85762715030596e+18,https://pbs.twimg.com/media/GcazHtiXAAA1ssg.jpg,,in,Indonesia,0.0,1.0,0.0,https://x.com/KompasTV/status/1857627150305960183,71436318.0,KompasTV;,memasuki semester 2024 ppatk transaksi judi online mencapai rp283 triliun polri kementerian komdigi memberantas temuan fakta simak ulasannya newsorhoax besok pkl 12 30 wib kompastv
1857341563510386783,Sat Nov 16 02:52:30 +0000 2024,0.0,@tvOneNews Saya khawatir atasan pegawai komdigi ini tidak bisa tersentuh hukum terkait judi online,1.8576177145395405e+18,,tvOneNews,in,,0.0,0.0,0.0,https://x.com/Sugeng923352519/status/1857617714539540552,1.67222166642296e+18,Sugeng923352519;,khawatir atasan pegawai komdigi tersentuh hukum terkait judi online
"1857423880006340690,Sat Nov 16 01:08:35 +0000 2024,1,@UmarSyadatHsb__ @ListyoSigitP Usut tuntas sampai ke akarnya mustahil gak tau apa-apa ttg kasus orang Komdigi sebelumnya orang dia pemimpinnya kalau gak tau apa-apa berarti lengah. Usut tuntas pak @ListyoSigitP sesuai komitmen bapak Prabowo bersih-bersih ,1857591562357846313,,UmarHasibuan__,in,""Sumenep, Jawa Timur "",0,1,0,https://x.com/hidayat__sm/status/1857591562357846313,903139077305729024,hidayat__sm;",,,,,,,,,,,,,,,
"1857586593458172270,Sat Nov 16 00:48:50 +0000 2024,25,Terjerat Skandal Judi Online di Kementerian Komdigi 10 pegawai Komdigi dipecat https://t.co/SJAr5OHghl,1857586593458172270,,,in,""-6.252543,106.806343"",1,2,7,https://x.com/alisyarief/status/1857586593458172270,30201110,alisyarief;",,,,,,,,,,,,,,,
1857583362279616897,Sat Nov 16 00:36:00 +0000 2024,9.0,Tersangka Judi Online Pegawai Komdigi Jadi 24 Orang 6 Orang Masih Buron https://t.co/Mxjwo5O1DM,1.857583362279617e+18,,,in,Jakarta,5.0,5.0,3.0,https://x.com/jawapos/status/1857583362279616897,2392460208.0,jawapos;,tersangka judi online pegawai komdigi 24 orang 6 orang buron
1857582726691565658,Sat Nov 16 00:33:28 +0000 2024,2.0,Berperan sebagai Bandar Polisi Tangkap Buronan Judol Jaringan Komdigi https://t.co/2KjO7Eb44h https://t.co/Et4WGBt2AP,1.8575827266915656e+18,https://pbs.twimg.com/media/Gcd1onObcAAOdEP.png,,in,Indonesia,0.0,0.0,1.0,https://x.com/rmol_id/status/1857582726691565658,990237626.0,rmol_id;,berperan bandar polisi tangkap buronan judol jaringan komdigi
1857575984192696684,Sat Nov 16 00:06:41 +0000 2024,1.0,Lihat postingan ini Bukan Memblokir Justru Beternak Situs Judi Online: Pegawai Komdigi Terjebak dalam Kemunafikan Demokrasi . https://t.co/gNQCdo8ws0,1.8575759841926968e+18,,,in,,0.0,0.0,4.0,https://x.com/beritadakwahku/status/1857575984192696684,1.739145706940846e+18,beritadakwahku;,lihat postingan memblokir beternak situs judi online pegawai komdigi terjebak kemunafikan demokrasi
1857571313214529718,Fri Nov 15 23:48:07 +0000 2024,0.0,((( penghubung Komdigi ))),1.8575713132145295e+18,,,in,#RepublikHomPimPah,0.0,0.0,0.0,https://x.com/KicauSunyi/status/1857571313214529718,260575817.0,KicauSunyi;,penghubung komdigi
1857567726207918447,Fri Nov 15 23:33:52 +0000 2024,2.0,Dukung Komdigi Berantas Judi Online Gavriel Novanto Sebut Komisi I DPR RI Bakal Bentuk Panja Judol https://t.co/UiiP7HRAJz #partaigolkar #bahlillahadalia #golkarpedia #golkarindonesia #GolkarSolidIndonesiaMaju #GavrielPutrantoNovanto https://t.co/Mqf1xCVhaU,1.8575677262079183e+18,https://pbs.twimg.com/media/GcdoAJtaMAQw4yC.jpg,,in,,0.0,0.0,2.0,https://x.com/Golkar_News/status/1857567726207918447,1.5765596060834245e+18,Golkar_News;,dukung komdigi berantas judi online gavriel novanto komisi i dpr ri bentuk panja judol partaigolkar bahlillahadalia golkarpedia golkarindonesia golkarsolidindonesiamaju gavrielputrantonovanto
1857566472241033617,Fri Nov 15 23:28:53 +0000 2024,0.0,Terungkap Bandar Situs Judi Online Setor Uang Rp 24 Juta ke Oknum Pegawai Komdigi Tiap Bulan https://t.co/GR97tOgLxX Download Opera News untuk berita terbaik lainnya! https://t.co/u62nyPEHyA,1.8575664722410337e+18,,,in,Bogor,0.0,0.0,0.0,https://x.com/BandhaSarana/status/1857566472241033617,1.5843930873248113e+18,BandhaSarana;,terungkap bandar situs judi online setor uang rp 24 juta oknum pegawai komdigi download opera news berita terbaik
"1857564366499098682,Fri Nov 15 23:20:31 +0000 2024,0,Berperan sebagai Bandar Polisi Tangkap Buronan Judol Jaringan Komdigi - https://t.co/2HFRXDXJCk,1857564366499098682,,,in,""Ponorogo, Indonesia"",0,0,0,https://x.com/Ponorogo_Berkah/status/1857564366499098682,959859070575394816,Ponorogo_Berkah;",,,,,,,,,,,,,,,
1857559718753087492,Fri Nov 15 23:02:03 +0000 2024,30.0,Berperan sebagai Bandar Polisi Tangkap Buronan Judol Jaringan Komdigi https://t.co/lKnY0uy5yF,1.8575597187530875e+18,,,in,Indonesia,1.0,2.0,16.0,https://x.com/geloraco/status/1857559718753087492,3319260420.0,geloraco;,berperan bandar polisi tangkap buronan judol jaringan komdigi
1857509997686698166,Fri Nov 15 21:39:07 +0000 2024,138.0,@BudiBukanIntel @PemdaGarut @pemda_garut nu kie ge meni di pikahese ari sia hayangna naon? Sararia mangpaat hanteu ajg. @txtdarijabar,1.857538848068444e+18,,BudiBukanIntel,in,,0.0,2.0,12.0,https://x.com/komdigi_id/status/1857538848068444240,2328150236.0,komdigi_id;,nu kie ge meni pikahese ari sia hayangna naon sararia mangpaat hanteu ajg
1857515563003818016,Fri Nov 15 20:06:35 +0000 2024,0.0,Harusnya Bertugas Perangi Judi Online Pegawai Komdigi Justru Jadi Bandar dan Cegah Situs-situs agar Tak Terblokir - https://t.co/03k6ASlvb7 #viral #fyp #x #reader #indonesia Sabtu 16 November 2024 - 02:54 W...,1.857515563003818e+18,,,in,,0.0,0.0,0.0,https://x.com/hatiapi/status/1857515563003818016,1.8182449812719532e+18,hatiapi;,bertugas perangi judi online pegawai komdigi bandar cegah situs situs terblokir viral fyp x reader indonesia sabtu 16 november 2024 02 54 w
1857199249844523265,Fri Nov 15 18:13:15 +0000 2024,0.0,@itsquaileggs 4. Pejabat dilarang pakai mobil buatan luar negri 5. PT pindad selaku salah satu PT produksi senjata militer di Indonesia sekarang di beri tugas untuk memproduksi mobil untuk negara kita 6. Menteri menteri yang sedang aktif melakukan reformasi dan perbaikan terutama komdigi,1.8574870416485996e+18,,gratefulforher8,in,nothing,0.0,1.0,0.0,https://x.com/gratefulforher8/status/1857487041648599314,1.6493979210944594e+18,gratefulforher8;,4 pejabat dilarang pakai mobil buatan negri 5 pt pindad salah pt produksi senjata militer indonesia tugas memproduksi mobil negara 6 menteri menteri aktif reformasi perbaikan komdigi
1857140194304241825,Fri Nov 15 17:36:57 +0000 2024,0.0,@komdigi_id @txtdrbekasi Gak bang plat palsu itu...,1.857477904525046e+18,,komdigi_id,in,,0.0,0.0,0.0,https://x.com/wisnu3ds/status/1857477904525046121,1152598196.0,wisnu3ds;,gak bang plat palsu
1857467852493828484,Fri Nov 15 16:57:00 +0000 2024,0.0,Polda Metro Jaya Tangkap Satu DPO Kasus Judol Komdigi Tersangka Berperan jadi Bandar Situs Selengkapnya klik dilaman @m_radarnew Atau klik link dibio... https://t.co/66PkmTKOKc,1.8574678524938289e+18,https://pbs.twimg.com/media/GccNKv6bUAAKhl1.jpg,,in,Denpasar-Bali,0.0,0.0,0.0,https://x.com/m_radarnew/status/1857467852493828484,9.807120948813372e+17,m_radarnew;,polda metro jaya tangkap dpo judol komdigi tersangka berperan bandar situs selengkapnya klik dilaman klik link dibio
1857465816561926250,Fri Nov 15 16:48:55 +0000 2024,0.0,Presiden Prabowo Subianto mendukung proses hukum terhadap oknum pejabat Kementerian Komunikasi dan Digital (Komdigi) yang terlibat judi online. #DukungPrabowo #SuksesPrabowo #berantasjudionline #PrabowoBerdedikasi #KaryaNyata https://t.co/BMms4ovMDV,1.857465816561926e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857465453670715392/pu/img/_Syh0JiGP_KXFK2N.jpg,,in,,0.0,0.0,0.0,https://x.com/DJ_ATALIACHAN/status/1857465816561926250,1.5105791507796664e+18,DJ_ATALIACHAN;,presiden prabowo subianto mendukung proses hukum oknum pejabat kementerian komunikasi digital komdigi terlibat judi online dukungprabowo suksesprabowo berantasjudionline prabowoberdedikasi karyanyata
1857464055637881209,Fri Nov 15 16:41:55 +0000 2024,0.0,BONGKAR HABIS INTERNAL KOMDIGI! TERNYATA INI PERAN BUDI ARIE UNTUK LINDUNGI JUDOL?! https://t.co/LOWGezcjvI,1.857464055637881e+18,,,in,,1.0,0.0,1.0,https://x.com/Yanniewae/status/1857464055637881209,1.828465190356296e+18,Yanniewae;,bongkar habis internal komdigi peran budi arie lindungi judol
1857450753734091168,Fri Nov 15 15:49:06 +0000 2024,2.0, Lindungi Anak-Anak dari Bahaya Judol Demi Masa Depan yang Lebih Baik Laporkan konten judi melalui: https://t.co/Oz8agLskjA | WA: 0811-9224-545 WA Chatbot: 0811-1001-5080 #AntiJudiOnline #PemberantasanKontenNegatif #Komdigi #StopJudiOnline #JudiBikinBobol,1.857450762206626e+18,,KominfoPulpis,in,,0.0,0.0,0.0,https://x.com/KominfoPulpis/status/1857450762206626169,9.0870933544167e+17,KominfoPulpis;,lindungi anak anak bahaya judol laporkan konten judi wa 0811 9224 545 wa chatbot 0811 1001 5080 antijudionline pemberantasankontennegatif komdigi stopjudionline judibikinbobol
1857450161464832402,Fri Nov 15 15:46:42 +0000 2024,4.0,6 Orang Jadi Buron Kasus Judi Online Komdigi Polisi Beberkan Perannya https://t.co/RxZQVFLYR6,1.8574501614648325e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/BeritakanID_com/status/1857450161464832402,1.5124834426003415e+18,BeritakanID_com;,6 orang buron judi online komdigi polisi beberkan perannya
1857446208408604979,Fri Nov 15 15:31:00 +0000 2024,1.0,POLISI mengungkap bahwa HE tersangka kasus judi online yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi) ternyata memiliki grup sendiri untuk mengelola ribuan website judol dan menyetorkan ke oknum Komdigi https://t.co/BGZYNaKpXI,1.857446208408605e+18,,,in,Jakarta - Indonesia,0.0,2.0,1.0,https://x.com/mediaindonesia/status/1857446208408604979,68930552.0,mediaindonesia;,polisi mengungkap he tersangka judi online melibatkan pegawai kementerian komunikasi digital komdigi memiliki grup mengelola ribuan website judol menyetorkan oknum komdigi
1857443808608493725,Fri Nov 15 15:21:28 +0000 2024,23.0,6 Orang Jadi Buron Kasus Judi Online Komdigi Polisi Beberkan Perannya https://t.co/wUO0hvK140,1.8574438086084936e+18,,,in,Indonesia,0.0,0.0,16.0,https://x.com/geloraco/status/1857443808608493725,3319260420.0,geloraco;,6 orang buron judi online komdigi polisi beberkan perannya
1857442181969220039,Fri Nov 15 15:15:00 +0000 2024,3.0,Memasuki semester kedua 2024 PPATK mengungkapkan transaksi judi online mencapai Rp283 triliun! Polri dan Kementerian Komdigi makin tegas memberantas setelah temuan fakta baru. Simak ulasannya dalam #NewsorHoax besok pkl 12.30 WIB di KompasTV! : https://t.co/rUTSoY8ekA https://t.co/3EnNPhlUx5,1.85744218196922e+18,https://pbs.twimg.com/media/GcazHtiXAAA1ssg.jpg,,in,Indonesia,0.0,1.0,1.0,https://x.com/KompasTV/status/1857442181969220039,71436318.0,KompasTV;,memasuki semester 2024 ppatk transaksi judi online mencapai rp283 triliun polri kementerian komdigi memberantas temuan fakta simak ulasannya newsorhoax besok pkl 12 30 wib kompastv
1857440923510046727,Fri Nov 15 15:10:00 +0000 2024,0.0,POLISI menangkap tersangka kasus judi online yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi) berinisial HE. https://t.co/Tva2QK1EbC,1.8574409235100467e+18,,,in,Jakarta - Indonesia,0.0,1.0,2.0,https://x.com/mediaindonesia/status/1857440923510046727,68930552.0,mediaindonesia;,polisi menangkap tersangka judi online melibatkan pegawai kementerian komunikasi digital komdigi berinisial he
1857432859453329745,Fri Nov 15 14:37:57 +0000 2024,0.0,Biar diperiksa dulu kalau tidak terbukti kenapa harus takut? Biarin aja yg jadi pertanyaan waktu Budi yg pimpin dulu gakbisa kebongkar giliran pimpinannya diganti kok bisa langsung kebongkar boroknya pegawai komdigi.,1.8574328594533297e+18,,,in,Jakarta Capital Region,0.0,0.0,0.0,https://x.com/Parhobas273793/status/1857432859453329745,1.8160875316892385e+18,Parhobas273793;,biar diperiksa terbukti takut biarin aja yg budi yg pimpin gakbisa kebongkar giliran pimpinannya diganti langsung kebongkar boroknya pegawai komdigi
1857429594779144290,Fri Nov 15 14:24:59 +0000 2024,0.0,Kasus pemblokiran situs judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi) terus berkembang hingga terbaru Polda Metro Jaya berhasil menangkap seorang bandar judol berinisial HE. HE merupakan bandar atau bos di situs judol dengan nama situs,1.857429594779144e+18,,,in,Jakarta,0.0,0.0,0.0,https://x.com/indozonemedia/status/1857429594779144290,350668803.0,indozonemedia;,pemblokiran situs judi online judol melibatkan pegawai kementerian komunikasi digital komdigi berkembang terbaru polda metro jaya berhasil menangkap bandar judol berinisial he he bandar bos situs judol nama situs
1857428167155466270,Fri Nov 15 14:19:19 +0000 2024,1.0,Dukung Komdigi Berantas Judi Online Gavriel Novanto Sebut Komisi I DPR RI Bakal Bentuk Panja Judol Anggota DPR RI Gavriel Putranto Novanto https://t.co/EUvmIXnrQx #golkarindonesia #HUTKe60Golkar #golkarpedia #bahlillahadalia #gavrielnovanto https://t.co/dtHu2MOB6p,1.8574281671554665e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857428155860209664/pu/img/Up5hF14Vkvj3lkEq.jpg,,in,,0.0,0.0,1.0,https://x.com/squadgolkar/status/1857428167155466270,1.5931713870570496e+18,squadgolkar;,dukung komdigi berantas judi online gavriel novanto komisi i dpr ri bentuk panja judol anggota dpr ri gavriel putranto novanto golkarindonesia hutke60golkar golkarpedia bahlillahadalia gavrielnovanto
1857421434290934205,Fri Nov 15 13:52:33 +0000 2024,4.0,Terungkap Bandar Situs Judi Online Setor Uang Rp 24 Juta ke Oknum Pegawai Komdigi Tiap Bulan https://t.co/vP1kh4q4on,1.8574214342909343e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/BeritakanID_com/status/1857421434290934205,1.5124834426003415e+18,BeritakanID_com;,terungkap bandar situs judi online setor uang rp 24 juta oknum pegawai komdigi
1857417651037077692,Fri Nov 15 13:37:31 +0000 2024,5.0,Bantu Komdigi Kejagung Nyatakan Siap Ikut Berantas Masalah Judi Online https://t.co/fjkX4cbUSz,1.8574176510370775e+18,,,in,Indonesia,0.0,0.0,0.0,https://x.com/BeritakanID_com/status/1857417651037077692,1.5124834426003415e+18,BeritakanID_com;,bantu komdigi kejagung nyatakan berantas judi online
1857416836037656996,Fri Nov 15 13:34:17 +0000 2024,0.0,Komdigi pliss blokir bokep jepang gw sakit hati,1.857416836037657e+18,,,in,,0.0,0.0,0.0,https://x.com/budapest_tm/status/1857416836037656996,1.079709028488405e+18,budapest_tm;,komdigi pliss blokir bokep jepang gw sakit hati
1857415736324685867,Fri Nov 15 13:29:58 +0000 2024,1.0, Laporkan konten judi melalui: https://t.co/Oz8agLskjA | WA: 0811-9224-545 WA Chatbot: 0811-1001-5080 Mari bersama wujudkan ruang digital yang sehat dan positif! #AntiJudiOnline #PemberantasanKontenNegatif #Komdigi #StopJudiOnline #JudiBikinBobol,1.857415751000552e+18,,KominfoPulpis,in,,0.0,0.0,0.0,https://x.com/KominfoPulpis/status/1857415751000551631,9.0870933544167e+17,KominfoPulpis;,laporkan konten judi wa 0811 9224 545 wa chatbot 0811 1001 5080 mari wujudkan ruang digital sehat positif antijudionline pemberantasankontennegatif komdigi stopjudionline judibikinbobol
1857412361495433367,Fri Nov 15 13:16:30 +0000 2024,0.0,SMSI Usulkan Penyempurnaan Penataan Masyarakat Pers Indonesia Satu Pintu di Komdigi https://t.co/6qLbTGHuRo #cirebon,1.8574123614954332e+18,,,in,CIREBON - INDONESIA,0.0,0.0,0.0,https://x.com/AboutCirebonID/status/1857412361495433367,278855466.0,AboutCirebonID;,smsi usulkan penyempurnaan penataan masyarakat pers indonesia pintu komdigi cirebon
1857411983248699693,Fri Nov 15 13:15:00 +0000 2024,1.0,Memasuki semester kedua 2024 PPATK mengungkapkan transaksi judi online mencapai Rp283 triliun! Polri dan Kementerian Komdigi makin tegas memberantas setelah temuan fakta baru. Simak ulasannya dalam #NewsorHoax besok pkl 12.30 WIB di KompasTV! : https://t.co/rUTSoY7Gv2 https://t.co/CWIr9DCQKg,1.8574119832487e+18,https://pbs.twimg.com/media/GcazHtiXAAA1ssg.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/KompasTV/status/1857411983248699693,71436318.0,KompasTV;,memasuki semester 2024 ppatk transaksi judi online mencapai rp283 triliun polri kementerian komdigi memberantas temuan fakta simak ulasannya newsorhoax besok pkl 12 30 wib kompastv
1857410213856555443,Fri Nov 15 13:07:58 +0000 2024,0.0,Bandar judol alias judi online berinisial HE menyetor uang sebesar Rp 24 juta per situs kepada pegawai Kementerian Komunikasi dan Digital (Komdigi) agar situsnya tidak diblokir. https://t.co/3CSya3M6To,1.8574102138565555e+18,,,in,,0.0,0.0,0.0,https://x.com/EICom2023/status/1857410213856555443,1.7226286032871178e+18,EICom2023;,bandar judol alias judi online berinisial he menyetor uang rp 24 juta situs pegawai kementerian komunikasi digital komdigi situsnya diblokir
1857195339687895248,Fri Nov 15 13:06:30 +0000 2024,0.0,@UmarSyadatHsb__ Bagus. Biar #FufufafaPsikopatKronis dan #FufufafaAibNasional terus viral. Komdigi dan APH harus membuka dgn bukti2 valid siapa sebenarnya pemilik asli akun FUFUFAFA tsb. Lalu adili. Dia telah menghina habis2an pak @prabowo dan keluarga. Berani???,1.8574098438057784e+18,,UmarHasibuan__,in,Indonesia,0.0,0.0,0.0,https://x.com/harryfathoe111/status/1857409843805778245,1.7206269305278956e+18,harryfathoe111;,bagus biar fufufafapsikopatkronis fufufafaaibnasional viral komdigi aph membuka dgn bukti2 valid pemilik asli akun fufufafa tsb adili menghina habis2an keluarga berani
1857408211877519654,Fri Nov 15 13:00:01 +0000 2024,2.0,Polisi tetapkan 18 tersangka kasus perlindungan situs judi online 10 di antaranya pegawai Komdigi. Bagaimana tanggapan dari Wakil Menteri Komdigi Nezar Patria? Selengkapnya dalam #LanturanKompasTV sekarang hanya di Youtube KompasTV ▶️: https://t.co/pGeNlPNFsv https://t.co/L09aWxCEs7,1.85740821187752e+18,https://pbs.twimg.com/media/GcaoX6CbwAA2FuS.jpg,,in,Indonesia,0.0,0.0,0.0,https://x.com/KompasTV/status/1857408211877519654,71436318.0,KompasTV;,polisi tetapkan 18 tersangka perlindungan situs judi online 10 pegawai komdigi tanggapan wakil menteri komdigi nezar patria selengkapnya lanturankompastv youtube kompastv
1857405456823566805,Fri Nov 15 12:49:04 +0000 2024,0.0,SMSI Pusat Dukung Kementerian Komdigi Meregulasi Media Digital https://t.co/8D1Sj6IZbN,1.8574054568235668e+18,,,in,Medan,0.0,0.0,0.0,https://x.com/WaspadaOnline/status/1857405456823566805,78596326.0,WaspadaOnline;,smsi pusat dukung kementerian komdigi meregulasi media digital
1857400593708618099,Fri Nov 15 12:29:45 +0000 2024,10.0,TONIGHT LIVE @ 20.30 WIB : https://t.co/VWRSwj83S0 Spicy Talk yang normal balik lagi! Bahas fufufafa bikin lapor Pak Wapres skandal komdigi kunjungan Prabowo ke luar negeri drama karangan bunga vtuber dan rusuh di Amsterdam.,1.857400593708618e+18,,,in,In your phone,0.0,0.0,1.0,https://x.com/tilehopper/status/1857400593708618099,1.2496621339161928e+18,tilehopper;,tonight live 20 30 wib spicy talk normal bahas fufufafa bikin lapor wapres skandal komdigi kunjungan prabowo negeri drama karangan bunga vtuber rusuh amsterdam
"1857398148467192297,Fri Nov 15 12:20:02 +0000 2024,0,Satu DPO dalam Kasus Judol yang Melibatkan Oknum Pegawai Komdigi Diringkus Polisi #DPO #JudiOnline #Komdigi https://t.co/4fklJ4ceSb,1857398148467192297,,,in,""Kota Depok, Jawa Barat"",0,0,0,https://x.com/portalinfomase/status/1857398148467192297,1531670208217116673,portalinfomase;",,,,,,,,,,,,,,,
1857396890268303746,Fri Nov 15 12:15:02 +0000 2024,23.0,Menteri Meutya Hafid Pecat 10 Pegawai Kementerian Komdigi yang Terlibat Judi Online https://t.co/Exu71hqB6Q,1.857396890268304e+18,,,in,Indonesia,0.0,0.0,1.0,https://x.com/tempodotco/status/1857396890268303746,18129942.0,tempodotco;,menteri meutya hafid pecat 10 pegawai kementerian komdigi terlibat judi online
1857335943096840480,Fri Nov 15 12:01:55 +0000 2024,1.0,@remotivi Setuju sama yg lain. Pas bgt buat ghibahin komdigi kalau sama @irwndfrry ,1.8573935929077809e+18,,remotivi,in,Indonesia,0.0,0.0,0.0,https://x.com/atasnamakaniko/status/1857393592907780589,1.449394007855952e+18,atasnamakaniko;,setuju yg pas bgt ghibahin komdigi
1857393117202182627,Fri Nov 15 12:00:02 +0000 2024,3.0,Polisi tetapkan 18 tersangka kasus perlindungan situs judi online 10 di antaranya pegawai Komdigi. Bagaimana tanggapan dari Wakil Menteri Komdigi Nezar Patria? Selengkapnya dalam #LanturanKompasTV malam ini pkl 20.00 WIB hanya di Youtube KompasTV ▶️: https://t.co/pGeNlPN7CX https://t.co/5AxBBuD92E,1.857393117202183e+18,https://pbs.twimg.com/media/GcaoX6CbwAA2FuS.jpg,,in,Indonesia,1.0,0.0,1.0,https://x.com/KompasTV/status/1857393117202182627,71436318.0,KompasTV;,polisi tetapkan 18 tersangka perlindungan situs judi online 10 pegawai komdigi tanggapan wakil menteri komdigi nezar patria selengkapnya lanturankompastv malam pkl 20 00 wib youtube kompastv
1857393002769223789,Fri Nov 15 11:59:35 +0000 2024,52.0,Satu lagi bandar judi online berinisial HE ditangkap polisi di salah satu hotel di Jakarta Selatan. Selain memiliki situs Keris123 HE sebagai penghubung Komdigi dan bandar. Demikian dikatakan Kepala Bidang Humas Polda Metro Jaya Kombes Pol Ade Ary Syam Indradi Jumat (15/11). https://t.co/FIksYPe90N,1.857393002769224e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857392513088376832/pu/img/yr2wtaEg2b9C_ryH.jpg,,in,,3.0,4.0,28.0,https://x.com/RadioElshinta/status/1857393002769223789,121640063.0,RadioElshinta;,bandar judi online berinisial he ditangkap polisi salah hotel jakarta selatan memiliki situs keris123 he penghubung komdigi bandar kepala bidang humas polda metro jaya kombes pol ade ary syam indradi jumat 15 11
1857390984210129223,Fri Nov 15 11:51:33 +0000 2024,0.0,@kemkominfo blokir akun pemengaruh promosi judol Video by @djikp #AntiJudiOnline #PemberantasanKontenNegatif #Komdigi #StopJudiOnline #JudiBikinBobol https://t.co/ZMHTT9tyxG,1.857390984210129e+18,https://pbs.twimg.com/ext_tw_video_thumb/1857390034523193344/pu/img/ZGnFOd4vZoBcuBEf.jpg,kemkominfo,in,Bandung,0.0,0.0,0.0,https://x.com/humasjabar/status/1857390984210129223,2455950804.0,humasjabar;,blokir akun pemengaruh promosi judol video by antijudionline pemberantasankontennegatif komdigi stopjudionline judibikinbobol
1857371527483941262,Fri Nov 15 11:38:06 +0000 2024,0.0,@alvinlie21 Gaes kita butuh nama buat brand foto booth kita. Random employee: https://t.co/dVok3Q8gP7,1.8573875976409825e+18,https://pbs.twimg.com/media/GcbELJObsAAlaTu.jpg,alvinlie21,in,,0.0,0.0,0.0,https://x.com/komdigi_id/status/1857387597640982649,2328150236.0,komdigi_id;,gaes butuh nama brand foto booth random employee
1857380001349243001,Fri Nov 15 11:34:24 +0000 2024,1.0,@karimasoyou Wth ada komdigi,1.8573866665012268e+18,,karimasoyou,in,,0.0,1.0,0.0,https://x.com/Franziuskan/status/1857386666501226865,1.598233125645357e+18,Franziuskan;,wth komdigi
1857385833969455528,Fri Nov 15 11:31:06 +0000 2024,5.0,POLISI mengungkap bahwa HE tersangka kasus judi online yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi) ternyata memiliki grup sendiri untuk mengelola ribuan website judol dan menyetorkan ke oknum Komdigi https://t.co/BGZYNaKpXI,1.857385833969456e+18,,,in,Jakarta - Indonesia,0.0,0.0,1.0,https://x.com/mediaindonesia/status/1857385833969455528,68930552.0,mediaindonesia;,polisi mengungkap he tersangka judi online melibatkan pegawai kementerian komunikasi digital komdigi memiliki grup mengelola ribuan website judol menyetorkan oknum komdigi
